Order_ID,Order_Date,Customer_ID,Product_ID,Channel_ID,Supplier_ID,Quantity,Unit_Selling_Price,Unit_Cost_Price,Discount_Pct,Shipping_Fee,Delivery_Days,Order_Status,Customer_Rating
ORD-2026-00210,2026-01-04,CUST-2406,PROD-104,CH-01,SUP-20,1,299,160,0.1,40.0,1,Delivered,1.0
ORD-2026-00211,2026-01-04,CUST-1800,PROD-110,CH-02,SUP-40,2,360,190,0.0,0.0,3,Delivered,4.0
ORD-2026-00212,2026-01-04,CUST-0786,PROD-105,CH-06,SUP-20,1,289,150,0.15,40.0,4,Delivered,3.0
ORD-2026-00213,2026-01-04,CUST-1320,PROD-108,CH-03,SUP-50,1,400,220,0.05,15.0,0,Delivered,4.0
ORD-2026-00214,2026-01-04,CUST-0266,PROD-111,CH-04,SUP-30,1,360,200,0.1,15.0,0,Delivered,5.0
ORD-2026-00215,2026-01-04,CUST-1762,PROD-103,CH-01,SUP-20,2,199,110,0.05,40.0,3,Delivered,1.0
ORD-2026-00216,2026-01-04,CUST-2339,PROD-104,CH-01,SUP-20,1,299,160,0.15,40.0,3,Delivered,4.0
ORD-2026-00217,2026-01-04,CUST-0027,PROD-101,CH-03,SUP-10,1,324,180,0.0,15.0,0,Delivered,5.0
ORD-2026-00218,2026-01-04,CUST-1156,PROD-103,CH-06,SUP-20,2,199,110,0.1,40.0,4,Delivered,5.0
ORD-2026-00219,2026-01-04,CUST-1329,PROD-101,CH-01,SUP-10,1,324,180,0.05,40.0,2,Returned,
ORD-2026-00220,2026-01-04,CUST-0358,PROD-103,CH-02,SUP-20,3,199,110,0.0,0.0,3,Delivered,5.0
ORD-2026-00221,2026-01-04,CUST-2492,PROD-103,CH-01,SUP-20,1,199,110,0.2,40.0,3,Delivered,5.0
ORD-2026-00222,2026-01-04,CUST-1888,PROD-109,CH-03,SUP-40,1,199,110,0.05,15.0,0,Delivered,3.0
ORD-2026-00223,2026-01-04,CUST-0801,PROD-112,CH-04,SUP-30,1,280,150,0.05,15.0,0,Delivered,4.0
ORD-2026-00224,2026-01-04,CUST-1550,PROD-108,CH-03,SUP-50,1,400,220,0.0,15.0,0,Delivered,1.0
ORD-2026-00225,2026-01-04,CUST-0290,PROD-107,CH-03,SUP-50,1,225,125,0.15,15.0,0,Delivered,5.0
ORD-2026-00226,2026-01-04,CUST-2408,PROD-107,CH-01,SUP-50,1,225,125,0.05,40.0,4,Delivered,4.0
ORD-2026-00227,2026-01-04,CUST-2045,PROD-112,CH-01,SUP-30,1,280,150,0.05,40.0,4,Delivered,5.0
ORD-2026-00228,2026-01-04,CUST-1916,PROD-106,CH-02,SUP-20,1,246,130,0.1,40.0,3,Delivered,5.0
ORD-2026-00229,2026-01-04,CUST-2161,PROD-106,CH-01,SUP-20,2,246,130,0.05,40.0,2,Delivered,5.0
ORD-2026-00230,2026-01-04,CUST-1416,PROD-107,CH-01,SUP-50,2,225,125,0.2,40.0,3,Delivered,5.0
ORD-2026-00231,2026-01-04,CUST-1608,PROD-108,CH-02,SUP-50,1,400,220,0.0,40.0,1,Delivered,5.0
ORD-2026-00232,2026-01-04,CUST-1553,PROD-109,CH-06,SUP-40,1,199,110,0.15,40.0,2,Delivered,3.0
ORD-2026-00233,2026-01-04,CUST-1185,PROD-105,CH-02,SUP-20,1,289,150,0.05,40.0,3,Delivered,3.0
ORD-2026-00234,2026-01-04,CUST-1244,PROD-112,CH-02,SUP-30,1,280,150,0.05,40.0,2,Delivered,5.0
ORD-2026-00235,2026-01-04,CUST-0040,PROD-110,CH-04,SUP-40,2,360,190,0.05,0.0,0,Delivered,5.0
ORD-2026-00236,2026-01-04,CUST-2404,PROD-106,CH-02,SUP-20,1,246,130,0.1,40.0,1,Delivered,5.0
ORD-2026-00237,2026-01-04,CUST-2036,PROD-108,CH-03,SUP-50,1,400,220,0.1,15.0,0,Delivered,5.0
ORD-2026-00238,2026-01-04,CUST-1927,PROD-103,CH-01,SUP-20,1,199,110,0.05,40.0,2,Delivered,3.0
ORD-2026-00239,2026-01-04,CUST-1753,PROD-110,CH-04,SUP-40,3,360,190,0.0,0.0,0,Delivered,4.0
ORD-2026-00240,2026-01-04,CUST-1327,PROD-102,CH-04,SUP-10,2,350,210,0.2,0.0,0,Delivered,5.0
ORD-2026-00241,2026-01-04,CUST-0595,PROD-106,CH-01,SUP-20,5,246,130,0.0,0.0,2,Delivered,5.0
ORD-2026-00242,2026-01-04,CUST-0547,PROD-109,CH-04,SUP-40,5,199,110,0.2,0.0,0,Delivered,4.0
ORD-2026-00243,2026-01-04,CUST-1014,PROD-101,CH-03,SUP-10,1,324,180,0.2,15.0,0,Delivered,5.0
ORD-2026-00244,2026-01-04,CUST-1958,PROD-105,CH-01,SUP-20,3,289,150,0.0,0.0,4,Delivered,3.0
ORD-2026-00245,2026-01-04,CUST-1134,PROD-111,CH-01,SUP-30,1,360,200,0.05,40.0,4,Delivered,5.0
ORD-2026-00246,2026-01-04,CUST-0981,PROD-102,CH-01,SUP-10,1,350,210,0.1,40.0,2,Delivered,3.0
ORD-2026-00247,2026-01-04,CUST-1899,PROD-107,CH-01,SUP-50,2,225,125,0.1,40.0,3,Delivered,4.0
ORD-2026-00248,2026-01-04,CUST-0525,PROD-104,CH-01,SUP-20,3,299,160,0.05,0.0,3,Delivered,5.0
ORD-2026-00249,2026-01-04,CUST-0364,PROD-111,CH-02,SUP-30,1,360,200,0.0,40.0,4,Delivered,5.0
ORD-2026-00250,2026-01-04,CUST-0958,PROD-103,CH-01,SUP-20,3,199,110,0.15,0.0,2,Delivered,5.0
ORD-2026-00251,2026-01-04,CUST-0880,PROD-103,CH-02,SUP-20,2,199,110,0.15,40.0,2,Delivered,5.0
ORD-2026-00252,2026-01-04,CUST-0281,PROD-109,CH-06,SUP-40,1,199,110,0.2,40.0,4,Delivered,5.0
ORD-2026-00253,2026-01-04,CUST-0078,PROD-110,CH-03,SUP-40,3,360,190,0.05,0.0,0,Delivered,5.0
ORD-2026-00254,2026-01-04,CUST-0162,PROD-111,CH-01,SUP-30,1,360,200,0.0,40.0,3,Delivered,3.0
ORD-2026-00255,2026-01-04,CUST-0969,PROD-102,CH-02,SUP-10,1,350,210,0.05,40.0,4,Delivered,5.0
ORD-2026-00256,2026-01-04,CUST-1313,PROD-112,CH-06,SUP-30,1,280,150,0.0,40.0,1,Delivered,1.0
ORD-2026-00257,2026-01-04,CUST-1739,PROD-106,CH-02,SUP-20,1,246,130,0.0,40.0,2,Delivered,4.0
ORD-2026-00258,2026-01-04,CUST-1239,PROD-104,CH-03,SUP-20,2,299,160,0.15,0.0,0,Delivered,5.0
ORD-2026-00259,2026-01-04,CUST-1825,PROD-107,CH-03,SUP-50,1,225,125,0.0,15.0,0,Delivered,4.0
ORD-2026-00260,2026-01-04,CUST-1195,PROD-102,CH-01,SUP-10,2,350,210,0.05,0.0,3,Delivered,4.0
ORD-2026-00261,2026-01-04,CUST-2259,PROD-112,CH-01,SUP-30,3,280,150,0.0,0.0,1,Delivered,5.0
ORD-2026-00262,2026-01-04,CUST-0452,PROD-111,CH-04,SUP-30,3,360,200,0.0,0.0,0,Delivered,1.0
ORD-2026-00263,2026-01-04,CUST-0485,PROD-104,CH-05,SUP-20,2,299,160,0.0,0.0,0,Delivered,5.0
ORD-2026-00264,2026-01-04,CUST-0780,PROD-104,CH-04,SUP-20,2,299,160,0.15,0.0,0,Delivered,1.0
ORD-2026-00265,2026-01-04,CUST-2095,PROD-107,CH-05,SUP-50,2,225,125,0.0,0.0,0,Delivered,5.0
ORD-2026-00266,2026-01-04,CUST-1625,PROD-108,CH-06,SUP-50,1,400,220,0.1,40.0,2,Delivered,5.0
ORD-2026-00267,2026-01-04,CUST-2493,PROD-108,CH-03,SUP-50,1,400,220,0.05,15.0,0,Delivered,5.0
ORD-2026-00268,2026-01-04,CUST-1432,PROD-101,CH-02,SUP-10,5,324,180,0.0,0.0,3,Delivered,5.0
ORD-2026-00269,2026-01-04,CUST-0599,PROD-103,CH-06,SUP-20,1,199,110,0.05,40.0,4,Delivered,3.0
ORD-2026-00270,2026-01-04,CUST-2106,PROD-109,CH-05,SUP-40,1,199,110,0.0,15.0,0,Delivered,5.0
ORD-2026-00271,2026-01-04,CUST-2114,PROD-102,CH-03,SUP-10,4,350,210,0.05,0.0,0,Delivered,5.0
ORD-2026-00272,2026-01-04,CUST-0148,PROD-111,CH-01,SUP-30,1,360,200,0.1,40.0,1,Delivered,3.0
ORD-2026-00273,2026-01-04,CUST-1818,PROD-104,CH-01,SUP-20,1,299,160,0.05,40.0,4,Delivered,4.0
ORD-2026-00274,2026-01-05,CUST-1940,PROD-111,CH-01,SUP-30,3,360,200,0.0,0.0,1,Delivered,5.0
ORD-2026-00275,2026-01-05,CUST-2193,PROD-101,CH-03,SUP-10,2,324,180,0.1,0.0,0,Delivered,4.0
ORD-2026-00276,2026-01-05,CUST-0832,PROD-105,CH-04,SUP-20,4,289,150,0.15,0.0,0,Delivered,5.0
ORD-2026-00277,2026-01-05,CUST-1641,PROD-105,CH-05,SUP-20,2,289,150,0.0,0.0,0,Delivered,5.0
ORD-2026-00278,2026-01-05,CUST-1575,PROD-104,CH-05,SUP-20,1,299,160,0.1,15.0,0,Delivered,4.0
ORD-2026-00279,2026-01-05,CUST-0584,PROD-108,CH-01,SUP-50,2,400,220,0.0,0.0,4,Delivered,3.0
ORD-2026-00280,2026-01-05,CUST-0502,PROD-110,CH-04,SUP-40,2,360,190,0.05,0.0,0,Delivered,5.0
ORD-2026-00281,2026-01-05,CUST-1879,PROD-103,CH-02,SUP-20,2,199,110,0.15,40.0,4,Cancelled,
ORD-2026-00282,2026-01-05,CUST-1928,PROD-108,CH-05,SUP-50,1,400,220,0.0,15.0,0,Delivered,4.0
ORD-2026-00283,2026-01-05,CUST-0382,PROD-111,CH-04,SUP-30,2,360,200,0.05,0.0,0,Delivered,5.0
ORD-2026-00284,2026-01-05,CUST-2191,PROD-103,CH-02,SUP-20,2,199,110,0.05,40.0,4,Delivered,4.0
ORD-2026-00285,2026-01-05,CUST-2372,PROD-104,CH-01,SUP-20,2,299,160,0.0,0.0,1,Delivered,4.0
ORD-2026-00286,2026-01-05,CUST-2201,PROD-110,CH-01,SUP-40,1,360,190,0.2,40.0,4,Delivered,5.0
ORD-2026-00287,2026-01-05,CUST-1057,PROD-107,CH-03,SUP-50,2,225,125,0.05,0.0,0,Delivered,5.0
ORD-2026-00288,2026-01-05,CUST-1666,PROD-105,CH-01,SUP-20,1,289,150,0.0,40.0,4,Cancelled,
ORD-2026-00289,2026-01-05,CUST-1709,PROD-110,CH-04,SUP-40,1,360,190,0.0,15.0,0,Delivered,5.0
ORD-2026-00290,2026-01-05,CUST-1171,PROD-104,CH-02,SUP-20,1,299,160,0.0,40.0,3,Delivered,4.0
ORD-2026-00291,2026-01-05,CUST-1216,PROD-109,CH-01,SUP-40,2,199,110,0.05,40.0,4,Delivered,3.0
ORD-2026-00292,2026-01-05,CUST-1865,PROD-105,CH-06,SUP-20,2,289,150,0.0,0.0,3,Delivered,5.0
ORD-2026-00293,2026-01-05,CUST-0022,PROD-107,CH-04,SUP-50,1,225,125,0.0,15.0,0,Delivered,5.0
ORD-2026-00294,2026-01-05,CUST-1400,PROD-103,CH-03,SUP-20,1,199,110,0.15,15.0,0,Delivered,5.0
ORD-2026-00295,2026-01-05,CUST-1514,PROD-104,CH-01,SUP-20,1,299,160,0.1,40.0,1,Delivered,1.0
ORD-2026-00296,2026-01-05,CUST-2322,PROD-107,CH-01,SUP-50,1,225,125,0.15,40.0,1,Delivered,5.0
ORD-2026-00297,2026-01-05,CUST-0854,PROD-106,CH-04,SUP-20,1,246,130,0.15,15.0,0,Delivered,4.0
ORD-2026-00298,2026-01-05,CUST-1884,PROD-101,CH-03,SUP-10,3,324,180,0.0,0.0,0,Delivered,5.0
ORD-2026-00299,2026-01-05,CUST-1460,PROD-104,CH-03,SUP-20,2,299,160,0.05,0.0,0,Delivered,5.0
ORD-2026-00300,2026-01-05,CUST-0608,PROD-112,CH-05,SUP-30,1,280,150,0.1,15.0,0,Delivered,5.0
ORD-2026-00301,2026-01-05,CUST-1874,PROD-112,CH-01,SUP-30,4,280,150,0.1,0.0,1,Delivered,4.0
ORD-2026-00302,2026-01-05,CUST-2006,PROD-111,CH-03,SUP-30,4,360,200,0.1,0.0,0,Delivered,4.0
ORD-2026-00303,2026-01-05,CUST-1298,PROD-105,CH-03,SUP-20,2,289,150,0.1,0.0,0,Delivered,5.0
ORD-2026-00304,2026-01-05,CUST-2037,PROD-112,CH-03,SUP-30,2,280,150,0.05,0.0,0,Delivered,5.0
ORD-2026-00305,2026-01-05,CUST-0840,PROD-108,CH-04,SUP-50,1,400,220,0.05,15.0,0,Delivered,5.0
ORD-2026-00306,2026-01-05,CUST-1099,PROD-108,CH-01,SUP-50,1,400,220,0.05,40.0,2,Delivered,5.0
ORD-2026-00307,2026-01-05,CUST-1845,PROD-109,CH-04,SUP-40,1,199,110,0.05,15.0,0,Delivered,5.0
ORD-2026-00308,2026-01-05,CUST-0408,PROD-101,CH-04,SUP-10,1,324,180,0.0,15.0,0,Delivered,3.0
ORD-2026-00309,2026-01-05,CUST-0179,PROD-110,CH-03,SUP-40,1,360,190,0.05,15.0,0,Delivered,5.0
ORD-2026-00310,2026-01-05,CUST-0293,PROD-106,CH-01,SUP-20,1,246,130,0.0,40.0,2,Delivered,4.0
ORD-2026-00311,2026-01-05,CUST-2044,PROD-112,CH-01,SUP-30,1,280,150,0.0,40.0,4,Delivered,4.0
ORD-2026-00312,2026-01-05,CUST-1757,PROD-108,CH-04,SUP-50,1,400,220,0.15,15.0,0,Delivered,2.0
ORD-2026-00313,2026-01-05,CUST-0233,PROD-104,CH-01,SUP-20,1,299,160,0.05,40.0,2,Delivered,4.0
ORD-2026-00314,2026-01-05,CUST-1855,PROD-106,CH-05,SUP-20,1,246,130,0.1,15.0,0,Delivered,5.0
ORD-2026-00315,2026-01-05,CUST-0719,PROD-103,CH-02,SUP-20,1,199,110,0.1,40.0,1,Delivered,5.0
ORD-2026-00316,2026-01-05,CUST-0619,PROD-111,CH-04,SUP-30,2,360,200,0.05,0.0,0,Delivered,2.0
ORD-2026-00317,2026-01-05,CUST-2415,PROD-108,CH-01,SUP-50,1,400,220,0.1,40.0,3,Delivered,5.0
ORD-2026-00318,2026-01-05,CUST-1469,PROD-102,CH-03,SUP-10,2,350,210,0.1,0.0,0,Delivered,4.0
ORD-2026-00319,2026-01-05,CUST-1761,PROD-105,CH-03,SUP-20,2,289,150,0.0,0.0,0,Delivered,5.0
ORD-2026-00320,2026-01-05,CUST-0986,PROD-108,CH-04,SUP-50,1,400,220,0.1,15.0,0,Delivered,5.0
ORD-2026-00321,2026-01-05,CUST-0521,PROD-110,CH-02,SUP-40,5,360,190,0.05,0.0,2,Delivered,5.0
ORD-2026-00322,2026-01-05,CUST-0557,PROD-102,CH-01,SUP-10,1,350,210,0.05,40.0,1,Delivered,5.0
ORD-2026-00323,2026-01-05,CUST-1686,PROD-107,CH-01,SUP-50,1,225,125,0.1,40.0,3,Delivered,5.0
ORD-2026-00324,2026-01-05,CUST-1201,PROD-110,CH-04,SUP-40,5,360,190,0.0,0.0,0,Delivered,5.0
ORD-2026-00325,2026-01-06,CUST-1486,PROD-111,CH-03,SUP-30,1,360,200,0.1,15.0,0,Delivered,5.0
ORD-2026-00326,2026-01-06,CUST-0395,PROD-103,CH-04,SUP-20,2,199,110,0.1,0.0,0,Delivered,5.0
ORD-2026-00327,2026-01-06,CUST-0653,PROD-105,CH-04,SUP-20,5,289,150,0.05,0.0,0,Delivered,5.0
ORD-2026-00328,2026-01-06,CUST-2463,PROD-112,CH-03,SUP-30,3,280,150,0.05,0.0,0,Delivered,5.0
ORD-2026-00329,2026-01-06,CUST-0234,PROD-101,CH-03,SUP-10,5,324,180,0.0,0.0,0,Delivered,5.0
ORD-2026-00330,2026-01-06,CUST-0202,PROD-110,CH-02,SUP-40,4,360,190,0.0,0.0,2,Delivered,5.0
ORD-2026-00331,2026-01-06,CUST-1247,PROD-104,CH-04,SUP-20,1,299,160,0.1,15.0,0,Delivered,5.0
ORD-2026-00332,2026-01-06,CUST-1494,PROD-107,CH-05,SUP-50,1,225,125,0.05,15.0,0,Delivered,5.0
ORD-2026-00333,2026-01-06,CUST-1973,PROD-110,CH-06,SUP-40,1,360,190,0.05,40.0,1,Delivered,5.0
ORD-2026-00334,2026-01-06,CUST-2147,PROD-106,CH-01,SUP-20,3,246,130,0.0,0.0,1,Delivered,5.0
ORD-2026-00335,2026-01-06,CUST-1424,PROD-105,CH-01,SUP-20,2,289,150,0.1,0.0,1,Delivered,3.0
ORD-2026-00336,2026-01-06,CUST-1800,PROD-107,CH-01,SUP-50,2,225,125,0.05,40.0,1,Delivered,4.0
ORD-2026-00337,2026-01-06,CUST-0629,PROD-112,CH-02,SUP-30,3,280,150,0.0,0.0,4,Delivered,1.0
ORD-2026-00338,2026-01-06,CUST-1711,PROD-108,CH-05,SUP-50,2,400,220,0.05,0.0,0,Delivered,3.0
ORD-2026-00339,2026-01-06,CUST-1330,PROD-111,CH-05,SUP-30,1,360,200,0.05,15.0,0,Delivered,3.0
ORD-2026-00340,2026-01-06,CUST-1791,PROD-106,CH-05,SUP-20,3,246,130,0.05,0.0,0,Delivered,5.0
ORD-2026-00341,2026-01-06,CUST-1904,PROD-111,CH-02,SUP-30,1,360,200,0.05,40.0,1,Delivered,3.0
ORD-2026-00342,2026-01-06,CUST-0736,PROD-101,CH-01,SUP-10,1,324,180,0.0,40.0,4,Delivered,5.0
ORD-2026-00343,2026-01-06,CUST-0067,PROD-105,CH-01,SUP-20,1,289,150,0.05,40.0,2,Delivered,5.0
ORD-2026-00344,2026-01-06,CUST-1364,PROD-109,CH-05,SUP-40,1,199,110,0.0,15.0,0,Delivered,5.0
ORD-2026-00345,2026-01-06,CUST-0055,PROD-108,CH-03,SUP-50,3,400,220,0.1,0.0,0,Delivered,4.0
ORD-2026-00346,2026-01-06,CUST-2092,PROD-104,CH-01,SUP-20,2,299,160,0.0,0.0,1,Delivered,2.0
ORD-2026-00347,2026-01-06,CUST-1446,PROD-108,CH-06,SUP-50,3,400,220,0.05,0.0,2,Delivered,5.0
ORD-2026-00348,2026-01-06,CUST-0810,PROD-107,CH-04,SUP-50,1,225,125,0.0,15.0,0,Delivered,5.0
ORD-2026-00349,2026-01-06,CUST-0801,PROD-112,CH-03,SUP-30,1,280,150,0.05,15.0,0,Delivered,5.0
ORD-2026-00350,2026-01-06,CUST-2368,PROD-103,CH-05,SUP-20,1,199,110,0.0,15.0,0,Delivered,3.0
ORD-2026-00351,2026-01-06,CUST-2408,PROD-105,CH-06,SUP-20,2,289,150,0.2,0.0,1,Delivered,5.0
ORD-2026-00352,2026-01-06,CUST-2083,PROD-104,CH-04,SUP-20,1,299,160,0.1,15.0,0,Delivered,1.0
ORD-2026-00353,2026-01-06,CUST-1767,PROD-111,CH-06,SUP-30,1,360,200,0.05,40.0,4,Delivered,4.0
ORD-2026-00354,2026-01-06,CUST-1476,PROD-110,CH-02,SUP-40,2,360,190,0.05,0.0,1,Delivered,5.0
ORD-2026-00355,2026-01-06,CUST-1809,PROD-107,CH-01,SUP-50,1,225,125,0.15,40.0,3,Delivered,4.0
ORD-2026-00356,2026-01-06,CUST-1650,PROD-111,CH-01,SUP-30,1,360,200,0.0,40.0,3,Delivered,4.0
ORD-2026-00357,2026-01-06,CUST-2204,PROD-101,CH-01,SUP-10,2,324,180,0.05,0.0,3,Delivered,4.0
ORD-2026-00358,2026-01-06,CUST-2108,PROD-102,CH-01,SUP-10,1,350,210,0.1,40.0,2,Delivered,4.0
ORD-2026-00359,2026-01-06,CUST-0611,PROD-109,CH-02,SUP-40,2,199,110,0.1,40.0,3,Delivered,5.0
ORD-2026-00360,2026-01-06,CUST-0926,PROD-105,CH-04,SUP-20,1,289,150,0.1,15.0,0,Returned,
ORD-2026-00361,2026-01-06,CUST-0531,PROD-102,CH-03,SUP-10,2,350,210,0.2,0.0,0,Delivered,5.0
ORD-2026-00362,2026-01-06,CUST-0706,PROD-103,CH-03,SUP-20,4,199,110,0.05,0.0,0,Delivered,5.0
ORD-2026-00363,2026-01-06,CUST-2203,PROD-107,CH-05,SUP-50,1,225,125,0.15,15.0,0,Delivered,5.0
ORD-2026-00364,2026-01-06,CUST-1359,PROD-112,CH-01,SUP-30,2,280,150,0.0,0.0,1,Delivered,5.0
ORD-2026-00365,2026-01-06,CUST-1207,PROD-111,CH-03,SUP-30,1,360,200,0.05,15.0,0,Cancelled,
ORD-2026-00366,2026-01-06,CUST-1696,PROD-105,CH-03,SUP-20,1,289,150,0.0,15.0,0,Delivered,5.0
ORD-2026-00367,2026-01-06,CUST-0002,PROD-111,CH-02,SUP-30,1,360,200,0.1,40.0,4,Delivered,5.0
ORD-2026-00368,2026-01-06,CUST-2494,PROD-104,CH-02,SUP-20,2,299,160,0.05,0.0,2,Delivered,5.0
ORD-2026-00369,2026-01-06,CUST-0482,PROD-108,CH-03,SUP-50,2,400,220,0.05,0.0,0,Delivered,4.0
ORD-2026-00370,2026-01-06,CUST-1125,PROD-110,CH-05,SUP-40,1,360,190,0.0,15.0,0,Delivered,5.0
ORD-2026-00371,2026-01-06,CUST-0783,PROD-107,CH-02,SUP-50,1,225,125,0.0,40.0,3,Delivered,5.0
ORD-2026-00372,2026-01-06,CUST-1824,PROD-101,CH-01,SUP-10,2,324,180,0.0,0.0,2,Delivered,4.0
ORD-2026-00373,2026-01-06,CUST-0585,PROD-112,CH-03,SUP-30,4,280,150,0.0,0.0,0,Returned,
ORD-2026-00374,2026-01-06,CUST-2380,PROD-111,CH-01,SUP-30,1,360,200,0.15,40.0,3,Delivered,4.0
ORD-2026-00375,2026-01-06,CUST-2212,PROD-107,CH-04,SUP-50,1,225,125,0.0,15.0,0,Delivered,3.0
ORD-2026-00376,2026-01-06,CUST-2303,PROD-103,CH-06,SUP-20,1,199,110,0.05,40.0,2,Delivered,5.0
ORD-2026-00377,2026-01-06,CUST-0169,PROD-105,CH-05,SUP-20,1,289,150,0.0,15.0,0,Delivered,4.0
ORD-2026-00378,2026-01-06,CUST-0669,PROD-105,CH-02,SUP-20,3,289,150,0.0,0.0,2,Delivered,5.0
ORD-2026-00379,2026-01-06,CUST-1101,PROD-106,CH-02,SUP-20,1,246,130,0.15,40.0,2,Returned,
ORD-2026-00380,2026-01-06,CUST-0877,PROD-107,CH-02,SUP-50,3,225,125,0.0,0.0,2,Delivered,4.0
ORD-2026-00381,2026-01-06,CUST-2417,PROD-107,CH-01,SUP-50,1,225,125,0.0,40.0,1,Cancelled,
ORD-2026-00382,2026-01-06,CUST-0004,PROD-101,CH-02,SUP-10,1,324,180,0.05,40.0,1,Delivered,3.0
ORD-2026-00383,2026-01-06,CUST-1056,PROD-103,CH-04,SUP-20,1,199,110,0.0,15.0,0,Delivered,5.0
ORD-2026-00384,2026-01-06,CUST-2249,PROD-104,CH-01,SUP-20,1,299,160,0.1,40.0,1,Delivered,4.0
ORD-2026-00385,2026-01-06,CUST-1418,PROD-101,CH-03,SUP-10,1,324,180,0.2,15.0,0,Delivered,5.0
ORD-2026-00386,2026-01-06,CUST-1200,PROD-110,CH-04,SUP-40,2,360,190,0.1,0.0,0,Delivered,4.0
ORD-2026-00387,2026-01-06,CUST-1823,PROD-107,CH-01,SUP-50,3,225,125,0.1,0.0,4,Delivered,5.0
ORD-2026-00388,2026-01-06,CUST-1972,PROD-112,CH-01,SUP-30,3,280,150,0.0,0.0,3,Delivered,5.0
ORD-2026-00389,2026-01-06,CUST-0087,PROD-109,CH-04,SUP-40,3,199,110,0.05,0.0,0,Delivered,4.0
ORD-2026-00390,2026-01-06,CUST-2083,PROD-109,CH-03,SUP-40,3,199,110,0.15,0.0,0,Delivered,3.0
ORD-2026-00391,2026-01-06,CUST-2288,PROD-103,CH-02,SUP-20,1,199,110,0.0,40.0,3,Delivered,4.0
ORD-2026-00392,2026-01-06,CUST-0209,PROD-102,CH-03,SUP-10,3,350,210,0.0,0.0,0,Delivered,4.0
ORD-2026-00393,2026-01-06,CUST-1040,PROD-102,CH-06,SUP-10,4,350,210,0.15,0.0,3,Delivered,4.0
ORD-2026-00394,2026-01-07,CUST-2000,PROD-109,CH-04,SUP-40,1,199,110,0.15,15.0,0,Delivered,5.0
ORD-2026-00395,2026-01-07,CUST-1564,PROD-109,CH-04,SUP-40,1,199,110,0.0,15.0,0,Delivered,3.0
ORD-2026-00396,2026-01-07,CUST-0956,PROD-108,CH-01,SUP-50,1,400,220,0.0,40.0,1,Delivered,5.0
ORD-2026-00397,2026-01-07,CUST-2333,PROD-108,CH-04,SUP-50,1,400,220,0.0,15.0,0,Delivered,5.0
ORD-2026-00398,2026-01-07,CUST-0101,PROD-112,CH-01,SUP-30,4,280,150,0.1,0.0,2,Delivered,4.0
ORD-2026-00399,2026-01-07,CUST-2091,PROD-106,CH-01,SUP-20,3,246,130,0.15,0.0,2,Delivered,4.0
ORD-2026-00400,2026-01-07,CUST-1293,PROD-111,CH-04,SUP-30,3,360,200,0.1,0.0,0,Delivered,5.0
ORD-2026-00401,2026-01-07,CUST-1222,PROD-102,CH-05,SUP-10,1,350,210,0.05,15.0,0,Delivered,4.0
ORD-2026-00402,2026-01-07,CUST-1419,PROD-109,CH-03,SUP-40,1,199,110,0.15,15.0,0,Delivered,5.0
ORD-2026-00403,2026-01-07,CUST-2135,PROD-109,CH-01,SUP-40,2,199,110,0.15,40.0,3,Delivered,5.0
ORD-2026-00404,2026-01-07,CUST-1846,PROD-103,CH-06,SUP-20,2,199,110,0.0,40.0,1,Delivered,5.0
ORD-2026-00405,2026-01-07,CUST-0271,PROD-103,CH-02,SUP-20,5,199,110,0.0,0.0,3,Delivered,5.0
ORD-2026-00406,2026-01-07,CUST-0143,PROD-107,CH-01,SUP-50,1,225,125,0.05,40.0,1,Delivered,5.0
ORD-2026-00407,2026-01-07,CUST-1153,PROD-111,CH-06,SUP-30,2,360,200,0.05,0.0,1,Delivered,5.0
ORD-2026-00408,2026-01-07,CUST-1009,PROD-103,CH-04,SUP-20,2,199,110,0.05,0.0,0,Delivered,4.0
ORD-2026-00409,2026-01-07,CUST-0962,PROD-105,CH-03,SUP-20,2,289,150,0.0,0.0,0,Delivered,4.0
ORD-2026-00410,2026-01-07,CUST-0593,PROD-108,CH-01,SUP-50,1,400,220,0.0,40.0,1,Delivered,4.0
ORD-2026-00411,2026-01-07,CUST-0029,PROD-106,CH-04,SUP-20,1,246,130,0.05,15.0,0,Delivered,1.0
ORD-2026-00412,2026-01-07,CUST-1031,PROD-107,CH-06,SUP-50,2,225,125,0.05,40.0,1,Delivered,5.0
ORD-2026-00413,2026-01-07,CUST-0576,PROD-111,CH-03,SUP-30,1,360,200,0.0,15.0,0,Delivered,4.0
ORD-2026-00414,2026-01-07,CUST-0937,PROD-101,CH-06,SUP-10,1,324,180,0.2,40.0,4,Delivered,5.0
ORD-2026-00415,2026-01-07,CUST-1691,PROD-102,CH-01,SUP-10,2,350,210,0.1,0.0,4,Cancelled,
ORD-2026-00416,2026-01-07,CUST-1791,PROD-102,CH-03,SUP-10,1,350,210,0.05,15.0,0,Delivered,5.0
ORD-2026-00417,2026-01-07,CUST-0767,PROD-109,CH-02,SUP-40,2,199,110,0.1,40.0,1,Delivered,5.0
ORD-2026-00418,2026-01-07,CUST-2315,PROD-110,CH-03,SUP-40,1,360,190,0.1,15.0,0,Delivered,4.0
ORD-2026-00419,2026-01-07,CUST-0089,PROD-104,CH-01,SUP-20,1,299,160,0.05,40.0,3,Delivered,4.0
